name,latitude,longitude,country_code
Aguadas,5.61161,-75.45624,CO
Aguachica,8.30844,-73.6166,CO
Agrado,2.25725,-75.77142,CO
Achí,8.5695,-74.55715,CO
Acevedo,1.80464,-75.89036,CO
Acandí,8.51158,-77.27719,CO
Acacías,3.98695,-73.75797,CO
Abriaquí,6.63148,-76.06444,CO
Abrego,8.08202,-73.22135,CO
Abejorral,5.78928,-75.42725,CO
Los Santos,7.17,-73.09306,CO
Lejanías,3.52762,-74.02335,CO
El Dorado,2.77411,-72.86834,CO
Curillo,1.03327,-75.91907,CO
Laureles,4.25917,-75.3225,CO
Santacruz,1.5209,-77.26206,CO
Campo Alegre,3.18917,-75.70361,CO
Santiago Pérez,3.39806,-75.605,CO
El Tarra,8.57506,-73.09607,CO
Labateca,7.29889,-72.49472,CO
La Hormiga,0.4258,-76.90558,CO
Mesetas,3.38463,-74.04424,CO
Bellavista,6.55645,-76.88389,CO
Génova,4.20796,-75.78881,CO
Chivor,4.88556,-73.36889,CO
Monterrey,4.87802,-72.89575,CO
Paratebueno,4.37575,-73.21547,CO
Puerto Gaitán,4.31328,-72.08157,CO
Sabanalarga,4.8543,-73.04003,CO
Villanueva,4.61208,-72.92761,CO
Morales,2.75446,-76.62791,CO
Villa Rica,2.5142,-76.84939,CO
Quípama,5.5194,-74.17765,CO
La Cumbre,3.7225,-76.02083,CO
Canalete,8.67611,-76.20417,CO
Fredonia,5.92583,-75.67056,CO
Santa María,2.93897,-75.5858,CO
Bosconia,4.85583,-73.98167,CO
Gachetá,4.81854,-73.63659,CO
San Carlos,8.74372,-75.71331,CO
San Andrés,6.90333,-75.6825,CO
Buriticá,6.71873,-75.90734,CO
Carepa,7.75849,-76.65255,CO
Ciudad Bolívar,5.85389,-76.02528,CO
Vegachí,6.76141,-74.79473,CO
Altos del Rosario,8.79162,-74.16556,CO
Santa Rosa del Sur,7.96444,-74.05444,CO
Tiquisio,8.55666,-74.26355,CO
Covarachía,6.50563,-72.7331,CO
Cartagena del Chairá,1.33488,-74.84289,CO
Agustín Codazzi,10.03672,-73.23558,CO
Manaure Balcón del Cesar,10.39278,-73.0325,CO
San Martín,8.00181,-73.51143,CO
El Cantón de San Pablo,5.33889,-76.73139,CO
El Retorno,2.33022,-72.62765,CO
Isnos,1.93556,-76.24056,CO
Plato,9.79029,-74.78244,CO
El Dorado,3.73924,-73.83489,CO
Mapiripán,2.89115,-72.13328,CO
Puerto Concordia,2.62206,-72.75724,CO
La Tola,2.39949,-78.18923,CO
La Esperanza,7.64059,-73.32762,CO
Puerto Guzmán,0.97028,-76.58583,CO
El Playón,7.47131,-73.2031,CO
Santa Helena del Opón,6.33997,-73.61696,CO
Carurú,1.01402,-71.29624,CO
Tibacuy,4.35111,-72.45639,CO
Santa Genoveva de Docordó,4.25875,-77.36516,CO
Aguada,6.16232,-73.5221,CO
La Macarena,2.18266,-73.7871,CO
Valle del Guamuez,0.4525,-76.91917,CO
Santa Isabel,3.34944,-74.98056,CO
San José del Fragua,1.33196,-75.97409,CO
San José del Guaviare,2.56799,-72.63972,CO
Orito,0.66749,-76.87297,CO
Puerto Caicedo,0.68362,-76.60439,CO
Solita,0.87516,-75.61943,CO
Samaná,5.41258,-74.99219,CO
Puerto Guzmán,0.96454,-76.40795,CO
Piamonte,1.12002,-76.32131,CO
Rionegro,7.26456,-73.15012,CO
Alpujarra,3.39176,-74.93344,CO
Dolores,3.5391,-74.89752,CO
Puerto Lleras,3.26942,-73.37537,CO
Piendamo,2.63918,-76.53055,CO
Barrio San Luis,4.66779,-74.0215,CO
Armero-Guyabal,4.96701,-74.90294,CO
Sopetrán,6.5018,-75.74309,CO
Valdivia,7.16433,-75.43906,CO
Socha,5.99732,-72.69138,CO
Chitaraque,6.02839,-73.44703,CO
San Fernando,9.21093,-74.31797,CO
San Martín de Loba,8.936,-74.03975,CO
Anserma,5.23479,-75.78465,CO
La Merced,5.39961,-75.54719,CO
El Carmen de Atrato,5.89862,-76.14205,CO
Puerto Libertador,7.8894,-75.67015,CO
La Apartada,8.04911,-75.33728,CO
San Cayetano,5.3359,-74.02659,CO
Ubalá,4.74389,-73.53472,CO
El Colegio,4.58103,-74.44293,CO
Santa Cruz del Islote,9.78594,-75.85899,CO
Zuña,-2.18781,-78.35907,EC
Zumbahua,-0.96098,-78.89839,EC
Zaruma,-3.69227,-79.61254,EC
Bolívar,0.44604,-80.04376,EC
Zamora,-4.06446,-78.95123,EC
Zambi,-3.91445,-79.53616,EC
Yaruquíes,-1.68908,-78.67636,EC
Yaruquí,-0.16544,-78.31627,EC
Yantzaza,-3.83299,-78.76122,EC
Yanayacu,-1.43361,-78.66487,EC
Yaguachi Nuevo,-2.09757,-79.69261,EC
Vinces,-1.55637,-79.75249,EC
Vilcabamba,-4.26077,-79.22265,EC
Viche,0.65848,-79.54084,EC
Ventanas,-1.44285,-79.46274,EC
El Empalme,-1.04491,-79.6384,EC
Veintiocho de Mayo,-3.63617,-78.92654,EC
Valladolid,-4.55137,-79.13199,EC
Valencia,-0.95312,-79.35513,EC
Valdez,1.24917,-78.98306,EC
Urdaneta,-3.60534,-79.21076,EC
Urcuquí,0.41845,-78.19477,EC
Tutupali,-3.52936,-78.95075,EC
Tupigachi,0.077,-78.18108,EC
Tumbaco,-0.21477,-78.40067,EC
Tumbabiro,0.46125,-78.19168,EC
Tulcán,0.8124,-77.71709,EC
Tosagua,-0.78585,-80.2346,EC
Tonchigüe,0.82829,-79.94627,EC
Tocachi,0.04404,-78.28913,EC
Toacaso,-0.75734,-78.68657,EC
Tixán,-2.15196,-78.80322,EC
Tisaleo,-1.34891,-78.66931,EC
Tiputini,-0.78774,-75.5293,EC
Timbiré,0.95905,-78.86516,EC
Tenguel,-2.99542,-79.79154,EC
Tendales,-3.12201,-79.84602,EC
Tena,-0.9961,-77.81315,EC
Telembí,0.80802,-78.92845,EC
Tayuza,-2.69826,-78.23879,EC
Tarapoa,-0.12425,-76.3457,EC
Taquil,-3.89018,-79.28906,EC
Tanicuchí,-0.78135,-78.63824,EC
Taisha,-2.33965,-77.46031,EC
Tababela,-0.18627,-78.34409,EC
Suscal,-2.43728,-79.05172,EC
Sucúa,-2.45737,-78.17102,EC
Sucre,-1.27987,-80.41776,EC
Sucre,-1.26369,-78.4947,EC
La Bocana,0.86038,-79.87476,EC
Sinincay,-2.85107,-79.01478,EC
Simón Bolívar,-2.18471,-80.35916,EC
Simón Bolívar,-2.00248,-79.48517,EC
Simiatug,-1.29177,-78.96072,EC
Sigsig,-3.05089,-78.79563,EC
Sigchos,-0.7047,-78.88868,EC
Villa La Unión,-1.70179,-78.77346,EC
Sibambe,-2.22599,-78.89088,EC
Shushufindi,-0.18555,-76.64491,EC
Shell,-1.50538,-78.06332,EC
Sevilla Don Bosco,-2.31577,-78.10141,EC
Selva Alegre,-3.55121,-79.34549,EC
Selva Alegre,0.93229,-78.85987,EC
Cuellaje,0.39824,-78.52654,EC
Sardinas,-0.38433,-77.83746,EC
Saraguro,-3.62459,-79.23919,EC
Saquisilí,-0.8399,-78.667,EC
San Vicente de Pusir,0.49348,-78.04609,EC
San Vicente,-0.58998,-80.40704,EC
Santo Domingo de los Colorados,-0.25368,-79.17628,EC
Playa de Oro,0.87582,-78.79493,EC
Santiago,-3.7938,-79.28192,EC
Santiago,-1.69968,-78.99985,EC
Santa Rosa de Flandes,-2.63689,-79.64748,EC
Santa Rosa,-3.45571,-79.9637,EC
Santa Rosa,-1.28199,-78.66371,EC
Santa Lucía,-2.18333,-80.0,EC
Santa Lucía,-1.7158,-79.98586,EC
Santa Fé,-1.61424,-79.01211,EC
Santa Elena,-2.22652,-80.85807,EC
Santa Clara,-1.26399,-77.88739,EC
Santa Ana de Vuelta Larga,-1.20784,-80.37059,EC
San Simón,-1.64114,-78.99012,EC
San Sebastián de Yuluc,-3.37078,-79.43836,EC
San Sebastián del Coca,-0.33909,-77.00571,EC
San Roque,-3.72748,-79.66866,EC
San Roque,0.30201,-78.23332,EC
Puerto Libre,0.19132,-77.48802,EC
San Pedro de Los Cofanes,-0.1379,-76.85299,EC
San Pedro de La Bendita,-3.94256,-79.43461,EC
San Pablo de Tenta,-3.5981,-79.28787,EC
San Miguelito,-1.20419,-78.53825,EC
San Miguel,-1.04559,-78.59019,EC
San Miguel de Bolívar,-1.70935,-79.04201,EC
San Mateo,-0.95958,-80.81057,EC
San Luis,-1.70937,-78.64533,EC
San Lucas,-3.73719,-79.26313,EC
San Lorenzo,-1.67609,-78.99725,EC
San Lorenzo de Esmeraldas,1.28626,-78.83514,EC
San Juan de Pastocalle,-0.72692,-78.63548,EC
San Juan de Ilumán,0.27297,-78.23363,EC
San Juan Bosco,-3.11905,-78.53089,EC
San Juan,-1.66667,-79.76667,EC
San Juan,-1.62709,-79.56001,EC
San Juan,-1.63384,-78.78255,EC
San José de Quichinche,0.23677,-78.28883,EC
San José del Tambo,-1.95606,-79.23633,EC
Chamanga,0.26879,-79.95519,EC
San José de Ancón,-1.75991,-80.76901,EC
San Isidro de Patulú,-1.58565,-78.69001,EC
San Isidro,0.60215,-77.98673,EC
San Isidro,-0.379,-80.18561,EC
San Gregorio,0.5283,-79.97049,EC
Sangolquí,-0.33405,-78.45217,EC
San Gabriel,0.59354,-77.83066,EC
San Francisco de Onzole,0.88721,-79.07775,EC
San Carlos,-1.11595,-79.43625,EC
San Blas,0.4125,-78.20507,EC
San Antonio de Bayushig,-1.54851,-78.52045,EC
San Antonio,-3.98193,-79.66496,EC
San Antonio,0.33266,-78.17046,EC
San Andrés,-1.59157,-78.70243,EC
Samborondón,-1.96071,-79.72566,EC
El Salitre,-1.8302,-79.8179,EC
Salinas,-2.21452,-80.95151,EC
Salima,0.32441,-79.96445,EC
Salango,-1.59239,-80.84262,EC
Sabanilla,-3.96593,-79.05659,EC
Sabanilla,-1.84338,-80.22248,EC
Rosa Zarate,0.32779,-79.47407,EC
Rocafuerte,1.06735,-79.37374,EC
Rocafuerte,-0.92447,-80.45017,EC
Río Verde,1.07282,-79.41255,EC
Ríochico,-0.99506,-80.41655,EC
Riobamba,-1.66506,-78.65887,EC
Ricaurte,-2.86198,-78.96435,EC
Ricaurte,-1.57147,-79.46772,EC
Ricaurte,-0.58257,-80.04133,EC
Quisapincha,-1.2349,-78.68463,EC
Quito,-0.22985,-78.52495,EC
Quiroga,0.28295,-78.28492,EC
Quingue,0.71788,-80.0944,EC
Quimiag,-1.658,-78.56737,EC
Quevedo,-1.02881,-79.46264,EC
Quero,-1.38068,-78.6083,EC
Puyo,-1.49156,-78.00337,EC
Punín,-1.76584,-78.65654,EC
Pungalá,-1.81726,-78.59325,EC
Pujilí,-0.95759,-78.69636,EC
Puerto Villamil,-0.95542,-90.96654,EC
Puerto Pechiche,-1.42602,-79.56037,EC
Puerto Napo,-1.04231,-77.7939,EC
Puerto López,-1.55873,-80.80931,EC
Puerto Limón,-0.3881,-79.37325,EC
Puerto Francisco de Orellana,-0.44967,-76.99724,EC
Puerto de Cayo,-1.34858,-80.73908,EC
Puerto Bolívar,-3.26649,-79.99749,EC
Puerto Baquerizo Moreno,-0.90172,-89.61021,EC
Puerto Ayora,-0.74018,-90.3138,EC
Puela,-1.51507,-78.50744,EC
Pueblo Viejo,-1.55069,-79.53362,EC
Pueblo Nuevo,-1.20888,-80.06888,EC
Valle de La Virgen,-1.7405,-80.19562,EC
Posorja,-2.70924,-80.24719,EC
Portoviejo,-1.05764,-80.45145,EC
Portovelo,-3.71601,-79.61893,EC
Pomasqui,-0.0542,-78.45382,EC
Playas,-2.63199,-80.38808,EC
Piñas Grande,-3.66782,-79.69635,EC
Piñas,-3.68017,-79.68169,EC
Pimocha,-1.83349,-79.60813,EC
Pimampiro,0.39093,-77.94094,EC
Píllaro,-1.17381,-78.55092,EC
San Bartolomé de Pinllo,-1.29823,-78.72696,EC
Piedras,-3.63663,-79.91519,EC
Picoazá,-1.03603,-80.49335,EC
Perucho,0.11012,-78.42423,EC
Penipe,-1.56592,-78.53159,EC
Pelileo,-1.33057,-78.54523,EC
Pedro Vicente Maldonado,0.08527,-79.05095,EC
Pedro Pablo Gómez,-1.62688,-80.56084,EC
Pedro Carbo,-1.81619,-80.23431,EC
Pedernales,0.07168,-80.05216,EC
Paute,-2.77957,-78.76155,EC
Pasaje,-3.32561,-79.80697,EC
El Paraíso de Celén,-3.60111,-79.33934,EC
San Gerardo de Pacaicaguán,-1.63919,-78.61637,EC
Papallacta,-0.37654,-78.14241,EC
Palora,-1.70087,-77.96609,EC
Palmira,-2.08155,-78.73106,EC
Pallatanga,-1.99856,-78.96629,EC
Palestina,-1.93709,-79.71396,EC
Palestina,-1.62825,-79.97932,EC
Palenque,-1.43757,-79.7569,EC
Palanda,-4.64953,-79.1323,EC
Paján,-1.55266,-80.42846,EC
Pacto,0.14238,-78.76658,EC
Paccha,-3.58811,-79.66553,EC
Paccha,-2.89888,-78.9348,EC
Pablo Arenas,0.50122,-78.19166,EC
Oyacachi,-0.21311,-78.08836,EC
Otavalo,0.23457,-78.26248,EC
San Felipe de Oña,-3.46986,-79.15436,EC
Olmedo,-3.93435,-79.64646,EC
Olmedo,-1.39527,-80.2108,EC
Nulti,-2.91667,-78.85,EC
Nueva Tarqui,-3.45864,-78.66442,EC
Nono,-0.06694,-78.57732,EC
Noboa,-1.41115,-80.39402,EC
Las Nieves,-3.34186,-79.11528,EC
Nazón,-2.70241,-78.91014,EC
Nayón,-0.15817,-78.43923,EC
San Francisco de Natabuela,0.3384,-78.19378,EC
Naranjito,-2.17071,-79.465,EC
Naranjal,-2.67638,-79.61735,EC
Nambacola,-4.14105,-79.43063,EC
Nabón,-3.33875,-79.06572,EC
Mulaló,-0.78064,-78.57534,EC
Muisne,0.61045,-80.0186,EC
Moraspungo,-1.17409,-79.22341,EC
Morales,-3.71873,-79.5432,EC
Montecristi,-1.04576,-80.65889,EC
Montalvo,-2.04934,-77.00856,EC
Montalvo,-1.79008,-79.28759,EC
Montalvo,1.05012,-79.31189,EC
Mocha,-1.4191,-78.66202,EC
Mocache,-1.18891,-79.50619,EC
Mira,0.55069,-78.04034,EC
Mindo,-0.05201,-78.77633,EC
Milagro,-2.13396,-79.59337,EC
Mera,-1.46053,-78.11348,EC
Santiago de Méndez,-2.71851,-78.31936,EC
Membrillal,-1.23781,-80.66546,EC
Matus,-1.55823,-78.50279,EC
Mariano Moreno,-2.8561,-78.73087,EC
Mariano Acosta,0.2966,-77.98287,EC
Marcos Espinel,-1.17402,-78.5242,EC
Marcabelí,-3.7839,-79.91227,EC
Manuel J. Calle,-2.35615,-79.39949,EC
San Antonio de Manú,-3.48638,-79.41077,EC
Manta,-0.94937,-80.73137,EC
Malvas,-3.65941,-79.62724,EC
Malimpia,0.41439,-79.42889,EC
Maldonado,1.06953,-78.90866,EC
Malacatos,-4.21908,-79.25991,EC
Majua,0.70384,-79.5293,EC
Madre Tierra,-1.5423,-78.03471,EC
Machalilla,-1.47382,-80.76384,EC
Machala,-3.25886,-79.95876,EC
Machachi,-0.51273,-78.57066,EC
Macas,-2.30741,-78.12026,EC
Macará,-4.38184,-79.94521,EC
Los Encuentros,-3.75993,-78.64803,EC
Los Andes,0.49808,-77.93833,EC
Lomas de Sargentillo,-1.88082,-80.08354,EC
Loja,-3.99313,-79.20422,EC
Llano Chico,-0.12742,-78.44429,EC
Llacao,-2.86667,-78.88333,EC
Limoncocha,-0.41053,-76.62387,EC
Licto,-1.80539,-78.60409,EC
Lincán,-1.65284,-78.70592,EC
La Victoria de Imbana,-3.8468,-79.12021,EC
Laurel,-1.78474,-79.90908,EC
La Unión,-2.85,-78.78333,EC
La Unión,-1.70763,-79.39447,EC
La Unión,0.81017,-79.866,EC
La Troncal,-2.42466,-79.34159,EC
La Tingue,-3.91059,-79.5785,EC
Latacunga,-0.93424,-78.6152,EC
Las Naves,-1.28584,-79.31473,EC
Lascano,-1.53068,-80.23042,EC
La Puntilla,-2.13556,-79.86588,EC
La Providencia,-1.55206,-78.54326,EC
La Paz,-3.701,-78.89673,EC
La Paz,0.50961,-77.86597,EC
La Merced de Buenos Aires,0.61765,-78.3175,EC
La Merced,-0.29286,-78.39977,EC
La Maná,-0.94096,-79.22655,EC
Magdalena,-1.66364,-79.06802,EC
La Libertad,-2.233,-80.91039,EC
La Libertad,0.65325,-77.94381,EC
La Joya de Los Sachas,-0.29394,-76.85573,EC
Nueva Loja,0.086,-76.89528,EC
La Esperanza,0.29791,-78.11935,EC
La Concordia,0.00801,-79.39462,EC
Concepción,0.6054,-78.12651,EC
La Bocana,-3.689,-79.90254,EC
La Avanzada,-3.53779,-79.95881,EC
Junín,-0.92777,-80.20583,EC
Julcuy,-1.47698,-80.62584,EC
Juan Benigno Vela,-1.30173,-78.69407,EC
Padre Juan Bautista Aguirre,-1.87691,-79.86209,EC
Joséguango Bajo,-0.81842,-78.59521,EC
Jipijapa,-1.34841,-80.57913,EC
Jesús María,-2.56825,-79.54587,EC
Jama,-0.20172,-80.26358,EC
Izamba,-1.22704,-78.58631,EC
Isla de Bejucal,-1.6775,-79.64494,EC
Isinliví,-0.75932,-78.8698,EC
Isidro Ayora,-1.88048,-80.14509,EC
Imantag,0.35716,-78.24871,EC
Ilapo,-1.54201,-78.58667,EC
Ibarra,0.34881,-78.12462,EC
Huertas,-3.60704,-79.63216,EC
Huaquillas,-3.47523,-80.23084,EC
Huambi,-2.53653,-78.16324,EC
Guambaló,-1.38807,-78.53221,EC
Antonio José de Holguín,-1.09798,-78.60374,EC
Yamana,-4.00016,-79.69839,EC
San Rafael,-0.31166,-78.45944,EC
Guaytacama,-0.82498,-78.64158,EC
Guizhaguiña,-3.69333,-79.55152,EC
El Güismi,-3.55671,-78.56439,EC
Uimbí,0.95798,-78.77188,EC
Guayquichuma,-3.82259,-79.57445,EC
Guayaquil,-2.19616,-79.88621,EC
Guasuntos,-2.2324,-78.81334,EC
Guasaganda Centro,-0.80287,-79.16001,EC
Guaranda,-1.59106,-78.99903,EC
Guanujo,-1.56046,-79.00888,EC
Guano,-1.60689,-78.63726,EC
Guanazán,-3.45935,-79.4921,EC
Guanando,-1.54566,-78.54385,EC
Guamote,-1.93499,-78.71043,EC
Gualel,-3.77022,-79.3756,EC
Guale,-1.63004,-80.23922,EC
Gualaquiza,-3.40352,-78.58148,EC
Gualaceo,-2.89418,-78.77907,EC
Guadalupe,-3.84664,-78.88896,EC
Guabo,-3.24401,-79.82874,EC
Gonzol,-2.26223,-78.84673,EC
Gonzanamá,-4.23081,-79.43545,EC
Girón,-3.16042,-79.14752,EC
Gima,-3.19109,-78.95787,EC
General Vernaza,-1.76275,-79.79105,EC
General Proaño,-2.26676,-78.12982,EC
General Morales,-2.40772,-79.02322,EC
General Leonidas Plaza Gutiérrez,-2.96677,-78.43207,EC
García Moreno,0.56017,-77.94819,EC
Galera,0.81656,-80.04648,EC
Flavio Alfaro,-0.40501,-79.90468,EC
Fernández Salvador,0.59999,-77.75227,EC
Febres Cordero,-1.99365,-79.35514,EC
Fátima,-1.42806,-77.99948,EC
Facundo Vela,-1.20551,-79.065,EC
Esmeraldas,0.9592,-79.65397,EC
Emilio María Terán,-1.22326,-78.51252,EC
El Triunfo,-1.93333,-79.96667,EC
El Triunfo,-1.30496,-78.4043,EC
Tambo,-2.50987,-78.92746,EC
El Rosario,-3.78495,-79.60649,EC
El Pangui,-3.62575,-78.58836,EC
Eloy Alfaro,-2.16919,-79.83987,EC
Eloy Alfaro,-0.40133,-80.08017,EC
El Esfuerzo,-0.41645,-79.27563,EC
El Eno,-0.06687,-76.87907,EC
El Corazón,-1.13663,-79.08137,EC
El Cisne,-3.85128,-79.42634,EC
El Chaco,-0.33904,-77.81115,EC
El Carmen,-0.27527,-79.46222,EC
El Ángel,0.62022,-77.94098,EC
Eloy Alfaro,-1.47121,-80.53392,EC
Echeandía,-1.43208,-79.28018,EC
Doctor Miguel Egas Cabezas,0.2502,-78.24371,EC
Diez de Agosto,-1.45829,-77.90637,EC
Déleg,-2.7725,-78.91913,EC
Daule,-1.86032,-79.97683,EC
Daule,0.40624,-80.01332,EC
Cuyabeno,-0.26501,-75.89186,EC
Curtincapa,-3.73102,-79.54934,EC
Cumbayá,-0.19874,-78.43013,EC
Cumbaratza,-3.99422,-78.86671,EC
Cumandá,-2.20497,-79.1358,EC
Cuenca,-2.8953,-78.9963,EC
Cubijíes,-1.64471,-78.58815,EC
Cube,0.57364,-79.64418,EC
Cristóbal Colón,0.606,-77.81192,EC
Cotaló,-1.4315,-78.51301,EC
Cotacachi,0.29947,-78.26565,EC
Coronel Marcelino Maridueña,-2.21025,-79.43734,EC
Convento,-0.27689,-80.03679,EC
Concepción,1.03651,-78.82888,EC
Colón,-1.11295,-80.41389,EC
Colimes,-1.54566,-80.01158,EC
Colaisaca,-4.31809,-79.69301,EC
Cojimíes,0.36644,-80.03592,EC
Yerbero,0.58543,-79.48398,EC
Chuquiribamba,-3.84181,-79.34495,EC
Chunchi,-2.28971,-78.91987,EC
Chumundé,0.83098,-79.41922,EC
Chucchilán,-0.79953,-78.92072,EC
Chuga,0.37478,-77.90481,EC
Chordeleg,-2.92285,-78.77533,EC
Chontaduro,0.93059,-79.43588,EC
Chongón,-2.2364,-80.08249,EC
Chone,-0.6985,-80.0925,EC
Chiquintad,-2.81326,-79.00248,EC
San Francisco de Chinimbimi,-2.67913,-78.2145,EC
Chinca,0.77068,-79.56828,EC
Chillanes,-1.9429,-79.06646,EC
Chilla,-3.4581,-79.58122,EC
Chicaña,-3.72732,-78.74698,EC
El Chaupi,-0.6021,-78.64294,EC
Charapotó,-0.83744,-80.48782,EC
Chantaco,-3.87879,-79.32894,EC
Changaimina,-4.22216,-79.52404,EC
Chambo,-1.73101,-78.59672,EC
Chaguarpamba,-3.87776,-79.64455,EC
Cevallos,-1.35496,-78.6164,EC
Celica,-4.10304,-79.95598,EC
Cebadas,-1.91184,-78.64389,EC
Cayambe,0.04103,-78.14636,EC
Catarama,-1.57091,-79.47335,EC
Catamayo,-3.98661,-79.35763,EC
Catacocha,-4.05031,-79.64982,EC
Cascol,-1.66429,-80.45917,EC
Casacay,-3.32298,-79.72281,EC
Carondelet,1.12589,-78.76242,EC
Cariamanga,-4.32804,-79.55575,EC
Canuto,-0.79886,-80.12855,EC
Canoa,-0.4638,-80.4545,EC
Cangonamá,-3.96526,-79.70275,EC
Cañar,-2.55941,-78.93808,EC
Calpi,-1.64579,-78.74325,EC
Calderón,-0.10511,-78.43139,EC
Calceta,-0.84582,-80.16389,EC
Cahuasquí,0.51401,-78.21289,EC
Buenavista,-3.89194,-79.71572,EC
Buena Vista,-3.36335,-79.84495,EC
San Jacinto de Buena Fé,-0.89409,-79.48985,EC
Boyacá,-0.56972,-80.17763,EC
Borbón,1.08814,-78.98954,EC
Pampanal de Bolívar,1.35251,-78.8936,EC
Bolívar,0.50245,-77.90533,EC
Boca Suno,-0.69832,-77.14083,EC
Biblián,-2.71343,-78.88976,EC
Bellavista,-1.3486,-80.28542,EC
Bella María,-3.49968,-79.89161,EC
Baños,-1.39699,-78.42289,EC
Balsas,-3.76146,-79.82422,EC
Balzar,-1.36553,-79.90507,EC
Balao,-2.9106,-79.81505,EC
Bahía de Caráquez,-0.60033,-80.42444,EC
Babahoyo,-1.80493,-79.52492,EC
Baba,-1.78443,-79.6787,EC
Azogues,-2.73982,-78.84561,EC
Ayapamba,-3.61089,-79.6782,EC
Atuntaqui,0.32759,-78.21908,EC
Atahualpa,-1.21803,-78.61148,EC
Camarones,0.85435,-78.965,EC
Atacames,0.86903,-79.84806,EC
Asunción,-1.66494,-79.03916,EC
Ascázubi,-0.08333,-78.29314,EC
Arenillas,-3.55399,-80.06682,EC
Archidona,-0.9095,-77.80772,EC
Arajuno,-1.23302,-77.6875,EC
Antonio Sotomayor,-1.64229,-79.80217,EC
Anchayacu,0.95464,-79.05901,EC
Ambato,-1.24908,-78.61675,EC
Ambatillo,-1.22873,-78.65821,EC
Alfredo Baquerizo Moreno,-1.91667,-79.51667,EC
Alausí,-2.20128,-78.84781,EC
Ahuano,-1.05868,-77.54592,EC
Achupallas,-2.28302,-78.76895,EC
Abdón Calderón,-1.02979,-80.34285,EC
Lagarto,1.04327,-79.28036,EC
Gonzalo Pizarro,0.01674,-77.37924,EC
Sevilla,0.08516,-77.12609,EC
Jambelí,0.08451,-77.07557,EC
Colón Eloy del María,1.0192,-78.90993,EC
Barraganete,-0.77666,-79.69672,EC
San Pedro de Suma,-0.21776,-79.54118,EC
Cuatro de Diciembre,-0.25046,-79.48814,EC
Valle Hermoso,-0.08726,-79.27944,EC
Chigüilpe,-0.03793,-79.26008,EC
Santa María del Toachi,-0.64004,-79.22955,EC
Luz de América,-0.40579,-79.30323,EC
Wilfrido Loor Moreira,-0.35294,-79.66033,EC
Tres Postes,-1.98745,-79.60451,EC
Oyambarillo,-0.19516,-78.33173,EC
Leonidas Plaza Gutiérrez,-0.62754,-80.42504,EC
Puerto Quito,0.12123,-79.25399,EC
El Quinche,-0.11071,-78.29685,EC
Salinas,0.49444,-78.13104,EC
San José de Chaltura,0.35367,-78.19501,EC
Vacas Galindo,0.30417,-78.56715,EC
Rumipamba,-0.08423,-76.98602,EC
Alangasí,-0.3074,-78.41609,EC
San Jacinto de Bua,-0.14753,-79.39442,EC
Cangahua,-0.06304,-78.16718,EC
Conocoto,-0.29341,-78.47569,EC
San Antonio,-0.28881,-78.57724,EC
Siete de Julio,-0.18574,-76.78229,EC
Comité del Pueblo,-0.09497,-78.52776,EC
Pacayacu,-0.04061,-76.58591,EC
Tabacundo,0.04782,-78.2198,EC
El Paraíso,-0.22615,-76.84804,EC
Piartal,0.56636,-77.77193,EC
Tonsupa,0.89018,-79.81023,EC
Puembo,-0.17755,-78.35876,EC
San Vicente,-0.30394,-76.53565,EC
La Dolorasa del Priorato,0.38479,-78.10934,EC
Cuyuja,-0.41475,-78.02634,EC
Chontaduro,0.73553,-79.75683,EC
Valdez,0.98407,-78.89426,EC
Santo Domingo de Onzole,0.79857,-79.07007,EC
Pañacocha,-0.45101,-76.06921,EC
El Reventador,-0.04647,-77.52874,EC
Aguas Negras,-0.13058,-76.29982,EC
El Rosario,-1.05166,-79.8122,EC
Huamboya,-1.94564,-77.991,EC
Quinsaloma,-1.20601,-79.31383,EC
El Triunfo,-2.33289,-79.40015,EC
Loma de Franco,-3.34262,-79.79299,EC
San Pedro de Vilcabamba,-4.24269,-79.22164,EC
San Luis de Pambil,-1.23396,-79.23981,EC
San José de Chazo,-1.53032,-78.55303,EC
El Porvenir del Carmen,-4.54671,-79.03472,EC
Las Mercedes,-1.27018,-79.32236,EC
Sinaí,-2.09499,-78.05278,EC
Pelileo Grande,-1.32969,-78.52784,EC
Caluma,-1.63085,-79.25729,EC
Ventura,-2.24811,-79.12386,EC
La Susaya,-3.67736,-79.69068,EC
Torata,-3.6015,-79.88718,EC
Tarifa,-1.97887,-79.75455,EC
La Esperanza,-0.96615,-79.42283,EC
Chiguinda,-3.2289,-78.71978,EC
San Francisco del Vergel,-4.67844,-79.0455,EC
Chile,-4.28882,-79.50321,EC
Amarillos,-3.8723,-79.69316,EC
Uzhcurrumi,-3.32313,-79.59543,EC
Sinsao,-3.66407,-79.58263,EC
San José,-3.62781,-79.65517,EC
Salvias,-3.63779,-79.54828,EC
Puerto Jelí,-3.41444,-79.99503,EC
Muluncay,-3.63625,-79.63615,EC
Milagro,-3.628,-79.66126,EC
Bella María,-3.76134,-79.84784,EC
Arcapamba,-3.64804,-79.61741,EC
Cordoncillo,-3.59246,-79.64823,EC
Zorritos,-3.68046,-80.67819,PE
Yurimaguas,-5.90181,-76.12234,PE
Yuracmarca,-8.73761,-77.9036,PE
Yuracyacu,-5.93139,-77.22667,PE
